Time,Voltage
-7.58000000e-009,3.14062522e-004
-7.56000000e-009,3.70312526e-004
-7.54000000e-009,3.75000027e-004
-7.52000000e-009,3.39062524e-004
-7.50000000e-009,3.01562521e-004
-7.48000000e-009,3.21875023e-004
-7.46000000e-009,3.59375025e-004
-7.44000000e-009,3.23437523e-004
-7.42000000e-009,2.62500019e-004
-7.40000000e-009,2.45312517e-004
-7.38000000e-009,2.93750021e-004
-7.36000000e-009,3.23437523e-004
-7.34000000e-009,3.14062522e-004
-7.32000000e-009,2.78125020e-004
-7.30000000e-009,2.10937515e-004
-7.28000000e-009,2.29687516e-004
-7.26000000e-009,2.65625019e-004
-7.24000000e-009,3.07812522e-004
-7.22000000e-009,3.04687522e-004
-7.20000000e-009,2.54687518e-004
-7.18000000e-009,2.12500015e-004
-7.16000000e-009,1.98437514e-004
-7.14000000e-009,1.60937511e-004
-7.12000000e-009,1.73437512e-004
-7.10000000e-009,2.03125014e-004
-7.08000000e-009,2.14062515e-004
-7.06000000e-009,1.71875012e-004
-7.04000000e-009,1.60937511e-004
-7.02000000e-009,2.34375017e-004
-7.00000000e-009,3.48437525e-004
-6.98000000e-009,3.42187524e-004
-6.96000000e-009,2.34375017e-004
-6.94000000e-009,1.89062513e-004
-6.92000000e-009,2.71875019e-004
-6.90000000e-009,3.28125023e-004
-6.88000000e-009,2.64062519e-004
-6.86000000e-009,1.85937513e-004
-6.84000000e-009,2.17187515e-004
-6.82000000e-009,2.75000019e-004
-6.80000000e-009,2.70312519e-004
-6.78000000e-009,2.56250018e-004
-6.76000000e-009,3.45312524e-004
-6.74000000e-009,3.98437528e-004
-6.72000000e-009,3.68750026e-004
-6.70000000e-009,3.18750023e-004
-6.68000000e-009,3.25000023e-004
-6.66000000e-009,3.50000025e-004
-6.64000000e-009,3.23437523e-004
-6.62000000e-009,2.71875019e-004
-6.60000000e-009,2.51562518e-004
-6.58000000e-009,3.23437523e-004
-6.56000000e-009,3.59375025e-004
-6.54000000e-009,4.03125029e-004
-6.52000000e-009,4.10937529e-004
-6.50000000e-009,3.84375027e-004
-6.48000000e-009,3.84375027e-004
-6.46000000e-009,3.56250025e-004
-6.44000000e-009,3.03125021e-004
-6.42000000e-009,3.15625022e-004
-6.40000000e-009,3.53125025e-004
-6.38000000e-009,4.32812531e-004
-6.36000000e-009,4.21875030e-004
-6.34000000e-009,3.42187524e-004
-6.32000000e-009,2.35937517e-004
-6.30000000e-009,2.39062517e-004
-6.28000000e-009,2.90625021e-004
-6.26000000e-009,3.42187524e-004
-6.24000000e-009,3.35937524e-004
-6.22000000e-009,2.93750021e-004
-6.20000000e-009,3.42187524e-004
-6.18000000e-009,3.31250023e-004
-6.16000000e-009,2.96875021e-004
-6.14000000e-009,2.42187517e-004
-6.12000000e-009,2.60937518e-004
-6.10000000e-009,2.64062519e-004
-6.08000000e-009,2.85937520e-004
-6.06000000e-009,2.60937518e-004
-6.04000000e-009,2.81250020e-004
-6.02000000e-009,3.06250022e-004
-6.00000000e-009,2.10937515e-004
-5.98000000e-009,1.92187514e-004
-5.96000000e-009,2.85937520e-004
-5.94000000e-009,3.21875023e-004
-5.92000000e-009,2.81250020e-004
-5.90000000e-009,2.07812515e-004
-5.88000000e-009,2.60937518e-004
-5.86000000e-009,3.01562521e-004
-5.84000000e-009,2.65625019e-004
-5.82000000e-009,2.31250016e-004
-5.80000000e-009,2.78125020e-004
-5.78000000e-009,3.42187524e-004
-5.76000000e-009,3.14062522e-004
-5.74000000e-009,2.62500019e-004
-5.72000000e-009,2.81250020e-004
-5.70000000e-009,3.35937524e-004
-5.68000000e-009,3.71875026e-004
-5.66000000e-009,3.57812525e-004
-5.64000000e-009,3.78125027e-004
-5.62000000e-009,3.81250027e-004
-5.60000000e-009,3.93750028e-004
-5.58000000e-009,4.21875030e-004
-5.56000000e-009,4.60937533e-004
-5.54000000e-009,4.68750033e-004
-5.52000000e-009,4.31250031e-004
-5.50000000e-009,4.00000028e-004
-5.48000000e-009,4.54687532e-004
-5.46000000e-009,4.57812532e-004
-5.44000000e-009,3.84375027e-004
-5.42000000e-009,4.04687529e-004
-5.40000000e-009,4.50000032e-004
-5.38000000e-009,5.39062538e-004
-5.36000000e-009,5.04687536e-004
-5.34000000e-009,5.20312537e-004
-5.32000000e-009,5.23437537e-004
-5.30000000e-009,5.01562536e-004
-5.28000000e-009,4.46875032e-004
-5.26000000e-009,4.42187531e-004
-5.24000000e-009,4.68750033e-004
