Time,Voltage
-7.58000000e-009,5.51562539e-004
-7.56000000e-009,5.73437541e-004
-7.54000000e-009,5.93750042e-004
-7.52000000e-009,5.42187538e-004
-7.50000000e-009,4.76562534e-004
-7.48000000e-009,5.03125036e-004
-7.46000000e-009,5.75000041e-004
-7.44000000e-009,6.07812543e-004
-7.42000000e-009,5.70312540e-004
-7.40000000e-009,4.82812534e-004
-7.38000000e-009,4.76562534e-004
-7.36000000e-009,5.00000035e-004
-7.34000000e-009,5.31250038e-004
-7.32000000e-009,5.46875039e-004
-7.30000000e-009,5.29687537e-004
-7.28000000e-009,5.32812538e-004
-7.26000000e-009,5.53125039e-004
-7.24000000e-009,5.46875039e-004
-7.22000000e-009,4.90625035e-004
-7.20000000e-009,4.85937534e-004
-7.18000000e-009,5.21875037e-004
-7.16000000e-009,5.59375040e-004
-7.14000000e-009,5.07812536e-004
-7.12000000e-009,4.90625035e-004
-7.10000000e-009,4.82812534e-004
-7.08000000e-009,5.04687536e-004
-7.06000000e-009,4.85937534e-004
-7.04000000e-009,4.35937531e-004
-7.02000000e-009,4.45312532e-004
-7.00000000e-009,5.01562536e-004
-6.98000000e-009,5.65625040e-004
-6.96000000e-009,5.14062536e-004
-6.94000000e-009,4.98437535e-004
-6.92000000e-009,5.00000035e-004
-6.90000000e-009,5.42187538e-004
-6.88000000e-009,5.48437539e-004
-6.86000000e-009,5.01562536e-004
-6.84000000e-009,4.70312533e-004
-6.82000000e-009,4.59375033e-004
-6.80000000e-009,4.87500035e-004
-6.78000000e-009,5.04687536e-004
-6.76000000e-009,4.92187535e-004
-6.74000000e-009,4.84375034e-004
-6.72000000e-009,4.45312532e-004
-6.70000000e-009,3.85937527e-004
-6.68000000e-009,4.73437534e-004
-6.66000000e-009,5.60937540e-004
-6.64000000e-009,5.95312542e-004
-6.62000000e-009,5.12500036e-004
-6.60000000e-009,4.89062535e-004
-6.58000000e-009,5.26562537e-004
-6.56000000e-009,5.45312539e-004
-6.54000000e-009,5.59375040e-004
-6.52000000e-009,5.25000037e-004
-6.50000000e-009,5.71875040e-004
-6.48000000e-009,5.54687539e-004
-6.46000000e-009,4.82812534e-004
-6.44000000e-009,4.76562534e-004
-6.42000000e-009,4.59375033e-004
-6.40000000e-009,4.67187533e-004
-6.38000000e-009,4.45312532e-004
-6.36000000e-009,4.92187535e-004
-6.34000000e-009,5.89062542e-004
-6.32000000e-009,5.48437539e-004
-6.30000000e-009,4.46875032e-004
-6.28000000e-009,4.39062531e-004
-6.26000000e-009,5.14062536e-004
-6.24000000e-009,5.59375040e-004
-6.22000000e-009,5.07812536e-004
-6.20000000e-009,4.89062535e-004
-6.18000000e-009,5.12500036e-004
-6.16000000e-009,5.03125036e-004
-6.14000000e-009,4.90625035e-004
-6.12000000e-009,4.79687534e-004
-6.10000000e-009,5.54687539e-004
-6.08000000e-009,5.71875040e-004
-6.06000000e-009,4.89062535e-004
-6.04000000e-009,4.46875032e-004
-6.02000000e-009,4.90625035e-004
-6.00000000e-009,5.28125037e-004
-5.98000000e-009,5.42187538e-004
-5.96000000e-009,4.79687534e-004
-5.94000000e-009,4.62500033e-004
-5.92000000e-009,4.67187533e-004
-5.90000000e-009,4.53125032e-004
-5.88000000e-009,4.32812531e-004
-5.86000000e-009,4.43750031e-004
-5.84000000e-009,4.40625031e-004
-5.82000000e-009,4.46875032e-004
-5.80000000e-009,4.23437530e-004
-5.78000000e-009,5.09375036e-004
-5.76000000e-009,5.14062536e-004
-5.74000000e-009,4.45312532e-004
-5.72000000e-009,4.57812532e-004
-5.70000000e-009,4.89062535e-004
-5.68000000e-009,5.28125037e-004
-5.66000000e-009,5.50000039e-004
